# (A) (ergs/cm**2/s/Angstrom)  (0= GOOD to 3= BAD) 
# WAVELENGTH FLUX    ERROR     DATA_QUALITY 
1157.692  1.550E-14  3.023E-14 0
1157.704  1.046E-14  3.180E-14 0
1157.716 -7.792E-16  4.380E-14 0
1157.728 -3.738E-15  4.179E-14 0
1157.740  2.651E-14  3.419E-14 0
1157.752  3.862E-14  4.267E-14 0
1157.764  7.131E-15  4.052E-14 0
1157.776  4.476E-14  3.647E-14 0
1157.788  3.768E-14  2.983E-14 0
1157.800 -3.721E-14  3.460E-14 0
1157.812  1.636E-15  4.321E-14 0
1157.824 -2.017E-14  2.909E-14 0
1157.836 -4.241E-15  1.930E-14 0
1157.848  8.249E-14  4.044E-14 0
1157.860  4.393E-14  3.958E-14 0
1157.872  3.442E-14  4.923E-14 0
1157.884  2.968E-14  4.697E-14 0
1157.896  1.949E-15  3.883E-14 0
1157.908  2.270E-14  4.962E-14 0
1157.920 -7.663E-15  3.892E-14 0
1157.932  1.089E-14  2.660E-14 0
1157.944 -3.763E-15  2.961E-14 0
1157.956  1.935E-14  3.563E-14 0
1157.968  3.135E-14  4.029E-14 0
1157.980  1.833E-14  3.880E-14 0
1157.992 -3.922E-14  4.583E-14 0
1158.004 -1.038E-14  4.455E-14 0
1158.016  5.591E-15  3.285E-14 0
1158.028  2.846E-15  2.427E-14 0
1158.040 -3.133E-15  2.483E-14 0
1158.052  2.879E-14  4.131E-14 0
1158.064  4.185E-14  4.229E-14 0
1158.076  4.622E-14  4.024E-14 0
1158.088  7.377E-14  4.721E-14 0
1158.100  5.085E-14  3.851E-14 0
1158.112  1.035E-14  2.930E-14 0
1158.124  2.330E-14  3.921E-14 0
1158.136  6.075E-14  5.731E-14 0
1158.148  3.773E-14  5.776E-14 0
1158.160  1.533E-14  4.933E-14 0
1158.172  3.778E-15  4.984E-14 0
1158.184 -2.815E-14  4.016E-14 0
1158.196 -3.553E-14  3.958E-14 0
1158.208 -6.659E-15  4.769E-14 0
1158.220 -6.786E-15  4.025E-14 0
1158.232 -8.048E-16  4.916E-14 0
1158.244  4.458E-14  5.753E-14 0
1158.256  1.712E-14  4.919E-14 0
1158.268 -1.413E-14  4.813E-14 0
1158.280  9.736E-15  5.444E-14 0
1158.292 -7.854E-16  5.075E-14 0
1158.304 -2.797E-14  4.591E-14 0
1158.316  2.942E-14  4.176E-14 0
1158.328  4.070E-14  4.733E-14 0
1158.340  1.473E-14  4.915E-14 0
1158.352 -2.275E-14  5.527E-14 0
1158.364 -3.040E-14  5.515E-14 0
1158.376  7.370E-15  5.873E-14 0
1158.388  1.304E-14  5.049E-14 0
1158.400 -1.506E-14  3.571E-14 0
1158.412 -3.597E-14  3.953E-14 0
1158.424  8.262E-15  4.318E-14 0
1158.436  5.927E-15  5.040E-14 0
1158.448  6.999E-14  5.269E-14 0
1158.460  4.506E-14  4.521E-14 0
1158.472  9.973E-15  5.399E-14 0
1158.484 -1.281E-14  4.520E-14 0
1158.496 -4.630E-14  5.458E-14 0
1158.508 -7.853E-16  5.037E-14 0
1158.520  2.724E-14  4.448E-14 0
1158.532  2.911E-14  4.849E-14 0
1158.544  4.857E-15  5.092E-14 0
1158.556  5.541E-14  5.101E-14 0
1158.568  5.485E-14  4.696E-14 0
1158.580  1.573E-14  4.814E-14 0
1158.592  1.675E-14  5.137E-14 0
1158.604  4.946E-15  4.522E-14 0
1158.616  2.906E-14  4.652E-14 0
1158.628  6.578E-14  5.130E-14 0
1158.640  1.309E-14  4.486E-14 0
1158.652 -1.079E-14  4.105E-14 0
1158.664 -5.425E-16  4.588E-14 0
1158.676  9.554E-15  5.184E-14 0
1158.688  2.851E-14  5.284E-14 0
1158.700  1.634E-14  4.692E-14 0
1158.712 -1.031E-14  4.131E-14 0
1158.724 -1.025E-15  4.004E-14 0
1158.736  1.190E-14  3.428E-14 0
1158.748 -3.346E-15  4.227E-14 0
1158.760  2.579E-15  4.915E-14 0
1158.772  2.406E-14  4.666E-14 0
1158.784  4.897E-14  5.842E-14 0
1158.796  2.727E-14  6.124E-14 0
1158.808 -1.400E-14  5.224E-14 0
1158.820 -1.174E-14  4.196E-14 0
1158.832 -4.013E-15  4.228E-14 0
1158.844  2.148E-14  4.920E-14 0
1158.856  6.553E-15  3.854E-14 0
1158.868 -1.737E-14  3.469E-14 0
1158.880 -1.775E-14  3.236E-14 0
1158.892 -4.694E-15  3.223E-14 0
1158.904 -2.693E-15  3.603E-14 0
1158.916 -3.784E-15  4.732E-14 0
1158.928 -1.650E-14  4.607E-14 0
1158.940  1.767E-14  5.538E-14 0
1158.952  2.932E-14  4.989E-14 0
1158.964  4.961E-14  5.672E-14 0
1158.976  3.277E-14  5.106E-14 0
1158.988  1.597E-14  5.231E-14 0
1159.000  4.395E-14  4.434E-14 0
1159.012  2.412E-14  5.021E-14 0
1159.024  4.082E-14  5.322E-14 0
1159.036  4.249E-14  4.863E-14 0
1159.048  2.203E-14  4.404E-14 0
1159.060  2.000E-14  5.352E-14 0
1159.072  2.197E-14  4.641E-14 0
1159.084  3.186E-14  5.266E-14 0
1159.096  1.301E-14  4.155E-14 0
1159.108  1.193E-14  5.479E-14 0
1159.120  2.231E-14  5.967E-14 0
1159.132 -1.573E-16  4.114E-14 0
1159.144  2.404E-15  4.153E-14 0
1159.156 -1.100E-15  4.078E-14 0
1159.168  1.656E-14  3.992E-14 0
1159.180  1.355E-14  4.149E-14 0
1159.192  7.722E-15  5.280E-14 0
1159.204  1.953E-14  5.426E-14 0
1159.216  2.832E-14  4.793E-14 0
1159.228  1.355E-14  3.722E-14 0
1159.240  2.511E-14  4.632E-14 0
1159.252  1.758E-16  4.856E-14 0
1159.264  7.009E-15  4.539E-14 0
1159.276  1.804E-14  4.272E-14 0
1159.288 -2.646E-16  3.455E-14 0
1159.300 -2.157E-14  2.547E-14 0
1159.312 -1.140E-14  3.046E-14 0
1159.324 -1.062E-14  3.650E-14 0
1159.336 -3.828E-14  4.240E-14 0
1159.348 -2.450E-14  4.196E-14 0
1159.360  1.273E-15  3.523E-14 0
1159.372 -1.405E-14  3.448E-14 0
1159.384 -8.015E-15  3.987E-14 0
1159.396 -6.317E-15  4.272E-14 0
1159.408  6.934E-15  3.854E-14 0
1159.420  2.660E-15  3.521E-14 0
1159.432 -1.700E-14  3.768E-14 0
1159.444 -3.046E-14  4.039E-14 0
1159.456 -1.230E-14  4.624E-14 0
1159.468  1.829E-14  4.333E-14 0
1159.480 -1.533E-15  3.944E-14 0
1159.492 -1.939E-14  4.269E-14 0
1159.504 -3.516E-14  3.899E-14 0
1159.516 -5.009E-15  4.944E-14 0
1159.528  1.497E-14  4.403E-14 0
1159.540  6.207E-15  4.072E-14 0
1159.552 -9.230E-15  3.768E-14 0
1159.564 -1.762E-14  4.146E-14 0
1159.576 -1.978E-14  4.913E-14 0
1159.588  6.397E-15  4.272E-14 0
1159.600 -1.966E-14  4.235E-14 0
1159.612 -3.252E-15  4.086E-14 0
1159.624 -1.062E-15  4.288E-14 0
1159.636 -1.291E-14  4.462E-14 0
1159.648  1.470E-14  4.092E-14 0
1159.660 -1.457E-14  3.309E-14 0
1159.672  2.814E-15  3.123E-14 0
1159.684  1.235E-14  4.170E-14 0
1159.696 -3.845E-15  4.108E-14 0
1159.708 -1.479E-14  5.585E-14 0
1159.720 -8.759E-15  2.257E-14 0
1159.732  2.082E-15  3.702E-14 0
1159.744  4.839E-14  5.054E-14 0
1159.756  5.011E-14  5.344E-14 0
1159.768  2.945E-14  4.944E-14 0
1159.780  2.433E-14  4.584E-14 0
1159.792  2.501E-14  4.187E-14 0
1159.804  3.969E-14  4.076E-14 0
1159.816 -1.733E-15  3.307E-14 0
1159.828 -1.965E-14  3.574E-14 0
1159.840 -2.723E-14  3.610E-14 0
1159.852 -1.717E-14  3.761E-14 0
1159.864 -1.171E-14  3.603E-14 0
1159.876  1.922E-14  4.261E-14 0
1159.888  2.293E-14  3.619E-14 0
1159.900  1.496E-14  3.148E-14 0
1159.912  2.041E-14  3.984E-14 0
1159.924  3.302E-14  4.943E-14 0
1159.936  2.835E-14  4.234E-14 0
1159.948  5.173E-15  3.421E-14 0
1159.960  8.383E-15  3.838E-14 0
1159.972  2.917E-14  4.110E-14 0
1159.984  2.857E-14  4.037E-14 0
1159.996  1.483E-14  3.491E-14 0
1160.008  1.742E-14  3.365E-14 0
1160.020  1.860E-14  3.755E-14 0
1160.032  1.149E-14  3.744E-14 0
1160.044  4.525E-15  3.596E-14 0
1160.056  1.093E-14  3.569E-14 0
1160.068  2.877E-14  3.828E-14 0
1160.080  3.049E-15  4.240E-14 0
1160.092 -1.106E-14  4.237E-14 0
1160.104  8.469E-15  3.741E-14 0
1160.116  3.803E-15  3.622E-14 0
1160.128 -2.240E-14  3.637E-14 0
1160.140 -1.172E-14  4.143E-14 0
1160.152  7.824E-15  4.263E-14 0
1160.164  1.755E-15  4.219E-14 0
1160.176  2.021E-14  4.223E-14 0
1160.188  1.692E-14  3.955E-14 0
1160.200  1.045E-14  2.891E-14 0
1160.212 -2.265E-14  3.214E-14 0
1160.224 -6.133E-16  3.948E-14 0
1160.236  4.260E-14  5.102E-14 0
1160.248  4.427E-16  4.721E-14 0
1160.260  2.605E-14  5.041E-14 0
1160.272  5.432E-15  4.012E-14 0
1160.284  5.883E-15  3.841E-14 0
1160.296 -1.567E-14  3.822E-14 0
1160.308 -6.775E-15  4.058E-14 0
1160.320  1.027E-14  3.952E-14 0
1160.332  5.265E-15  3.820E-14 0
1160.344  8.045E-15  2.930E-14 0
1160.356  1.403E-14  4.006E-14 0
1160.368  2.339E-14  4.307E-14 0
1160.380 -1.004E-14  4.309E-14 0
1160.392 -1.146E-14  2.964E-14 0
1160.404 -1.317E-14  3.048E-14 0
1160.416  1.960E-14  3.988E-14 0
1160.428 -2.379E-14  3.746E-14 0
1160.440 -3.187E-14  3.451E-14 0
1160.452 -7.465E-15  3.332E-14 0
1160.464 -6.158E-15  3.503E-14 0
1160.476  2.689E-14  4.026E-14 0
1160.488 -1.879E-14  3.716E-14 0
1160.500 -1.044E-14  3.642E-14 0
1160.512  8.509E-15  3.488E-14 0
1160.524  1.848E-14  3.558E-14 0
1160.536  4.094E-16  3.402E-14 0
1160.548 -4.786E-15  2.616E-14 0
1160.560 -1.801E-15  2.994E-14 0
1160.572  1.393E-14  4.114E-14 0
1160.584  2.696E-14  4.834E-14 0
1160.596  1.634E-14  4.616E-14 0
1160.608  1.082E-14  4.101E-14 0
1160.620 -2.268E-15  3.839E-14 0
1160.632 -2.154E-14  3.259E-14 0
1160.644 -1.185E-14  2.695E-14 0
1160.656 -8.060E-15  3.078E-14 0
1160.668 -2.313E-14  3.425E-14 0
1160.680 -2.601E-14  3.076E-14 0
1160.692 -1.744E-14  3.002E-14 0
1160.704 -1.675E-15  3.258E-14 0
1160.716  1.617E-14  3.985E-14 0
1160.728  2.437E-14  4.766E-14 0
1160.740  2.006E-14  4.499E-14 0
1160.752  2.573E-14  3.736E-14 0
1160.764  2.235E-14  3.097E-14 0
1160.776  9.880E-15  3.112E-14 0
1160.788  1.391E-14  3.560E-14 0
1160.800  2.285E-14  3.757E-14 0
1160.812  1.967E-15  3.974E-14 0
1160.824  1.795E-14  4.583E-14 0
1160.836  5.445E-14  5.466E-14 0
1160.848  3.449E-14  3.913E-14 0
1160.860  1.217E-14  3.157E-14 0
1160.872 -3.001E-15  3.942E-14 0
1160.884 -2.604E-14  3.006E-14 0
1160.896 -1.204E-14  2.652E-14 0
1160.908 -5.737E-15  3.123E-14 0
1160.920 -3.564E-14  2.856E-14 0
1160.932 -1.867E-14  3.147E-14 0
1160.944 -4.724E-14  3.904E-14 0
1160.956 -4.203E-14  3.892E-14 0
1160.968 -1.257E-14  4.055E-14 0
1160.980  3.200E-14  3.595E-14 0
1160.992  3.242E-14  3.397E-14 0
1161.004 -8.269E-15  3.434E-14 0
1161.016  1.022E-14  3.972E-14 0
1161.028  1.280E-14  3.918E-14 0
1161.040  1.006E-14  2.853E-14 0
1161.052  2.606E-14  3.750E-14 0
1161.064  1.140E-14  4.153E-14 0
1161.076  7.416E-15  3.744E-14 0
1161.088  1.679E-14  3.987E-14 0
1161.100  1.281E-14  4.000E-14 0
1161.112 -1.551E-14  2.752E-14 0
1161.124 -6.321E-16  2.752E-14 0
1161.136  7.161E-15  4.697E-14 0
1161.148  1.503E-14  3.882E-14 0
1161.160  2.820E-14  3.726E-14 0
1161.172  8.503E-15  4.586E-14 0
1161.184  3.494E-15  2.939E-14 0
1161.196  2.710E-15  5.301E-14 0
1161.208  2.126E-14  4.227E-14 0
1161.220  1.272E-14  4.084E-14 0
1161.232  3.748E-15  3.803E-14 0
1161.244  6.611E-16  3.634E-14 0
1161.256 -1.960E-14  4.822E-14 0
1161.268 -3.027E-14  4.353E-14 0
1161.280  4.736E-15  3.830E-14 0
1161.292  1.631E-14  4.028E-14 0
1161.304 -2.547E-15  3.639E-14 0
1161.316 -5.943E-15  3.982E-14 0
1161.328  2.068E-14  4.030E-14 0
1161.340  3.021E-14  3.490E-14 0
1161.352  3.655E-14  3.869E-14 0
1161.364  2.997E-14  3.314E-14 0
1161.376 -1.346E-14  3.411E-14 0
1161.388  7.598E-15  3.426E-14 0
1161.400  1.717E-14  3.856E-14 0
1161.412  5.910E-15  4.366E-14 0
1161.424  3.835E-14  4.760E-14 0
1161.436  2.622E-14  3.700E-14 0
1161.448 -6.722E-15  2.305E-14 0
1161.460 -1.281E-15  2.188E-14 0
1161.472  4.542E-15  2.425E-14 0
1161.484 -7.428E-15  1.913E-14 0
1161.496 -1.876E-14  1.673E-14 0
1161.508  4.017E-16  2.201E-14 0
1161.520 -2.846E-14  1.939E-14 0
1161.532 -3.135E-14  2.225E-14 0
1161.544 -1.353E-14  1.707E-14 0
1161.556  1.169E-14  3.003E-14 0
1161.568  1.067E-14  1.778E-14 0
1161.580 -4.734E-15  1.696E-14 0
1161.592  2.467E-14  2.732E-14 0
1161.604  1.024E-14  2.717E-14 0
1161.616  2.758E-14  4.156E-14 0
1161.628  1.586E-14  3.087E-14 0
1161.640  1.272E-14  2.381E-14 0
1161.652  1.315E-14  3.425E-14 0
1161.664  1.860E-14  2.715E-14 0
1161.676  4.709E-14  3.103E-14 0
1161.688  4.484E-14  3.092E-14 0
1161.700  2.912E-14  3.750E-14 0
1161.712  2.221E-14  3.773E-14 0
1161.724  3.567E-15  2.901E-14 0
1161.736  1.319E-15  2.060E-14 0
1161.748  1.558E-15  2.088E-14 0
1161.760  1.290E-14  2.526E-14 0
1161.772  6.183E-15  2.856E-14 0
1161.784 -2.514E-15  2.998E-14 0
1161.796 -5.305E-15  2.512E-14 0
1161.808  5.072E-15  2.903E-14 0
1161.820  9.366E-16  3.368E-14 0
1161.832 -1.584E-14  2.687E-14 0
1161.844 -1.846E-14  3.336E-14 0
1161.856 -1.278E-14  3.769E-14 0
1161.868  5.841E-16  2.816E-14 0
1161.880  1.036E-14  2.913E-14 0
1161.892 -7.267E-15  3.013E-14 0
1161.904  6.363E-15  3.576E-14 0
1161.916 -1.043E-14  2.744E-14 0
1161.928 -9.351E-15  1.099E-14 0
1161.940  3.251E-14  2.581E-14 0
1161.952  1.067E-14  3.985E-14 0
1161.964  4.690E-14  3.867E-14 0
1161.976  2.318E-14  3.292E-14 0
1161.988  2.266E-14  3.336E-14 0
1162.000  1.189E-14  3.194E-14 0
1162.012 -6.118E-15  1.520E-14 0
1162.024 -1.443E-14  1.938E-14 0
1162.036 -1.068E-14  1.903E-14 0
1162.048  3.340E-14  2.870E-14 0
1162.060  2.243E-14  3.230E-14 0
1162.072  2.454E-15  2.107E-14 0
1162.084 -9.169E-15  1.121E-14 0
1162.096 -1.420E-14  1.437E-14 0
1162.108 -1.170E-14  1.644E-14 0
1162.120 -2.105E-15  1.944E-14 0
1162.132 -2.617E-15  2.260E-14 0
1162.144 -2.395E-14  2.271E-14 0
1162.156 -2.517E-14  2.207E-14 0
1162.168 -2.541E-14  2.276E-14 0
1162.180 -5.537E-15  2.277E-14 0
1162.192  1.379E-14  2.402E-14 0
1162.204  9.975E-15  2.199E-14 0
1162.216  3.807E-15  2.394E-14 0
1162.228 -1.295E-14  2.046E-14 0
1162.240 -4.833E-14  1.928E-14 0
1162.252 -4.857E-14  1.624E-14 0
1162.264 -4.058E-14  2.197E-14 0
1162.276  2.080E-14  3.684E-14 0
1162.288  1.810E-14  2.395E-14 0
1162.300  8.425E-15  2.022E-14 0
1162.312 -3.101E-14  2.394E-14 0
1162.324 -1.796E-14  3.399E-14 0
1162.336 -1.471E-14  3.223E-14 0
1162.348  7.835E-18  2.044E-14 0
1162.360  1.376E-14  2.370E-14 0
1162.372  1.370E-14  2.497E-14 0
1162.384  2.517E-15  1.678E-14 0
1162.396  6.460E-15  1.875E-14 0
1162.408  1.040E-14  1.819E-14 0
1162.420 -6.915E-15  2.671E-14 0
1162.432 -1.094E-14  2.587E-14 0
1162.444 -1.125E-15  2.214E-14 0
1162.456  1.563E-15  1.883E-14 0
1162.468  4.589E-15  1.334E-14 0
1162.480  1.108E-14  1.809E-14 0
1162.492  5.123E-14  3.218E-14 0
1162.504 -4.086E-15  2.534E-14 0
1162.516 -3.848E-15  2.215E-14 0
1162.528 -1.691E-14  2.481E-14 0
1162.540  2.111E-14  2.767E-14 0
1162.552 -3.850E-15  2.236E-14 0
1162.564  7.232E-15  1.627E-14 0
1162.576 -3.243E-14  1.686E-14 0
1162.588 -2.838E-14  2.426E-14 0
1162.600 -1.085E-14  2.490E-14 0
1162.612  2.606E-14  2.488E-14 0
1162.624  1.488E-14  2.726E-14 0
1162.636 -1.477E-14  2.597E-14 0
1162.648  2.098E-14  2.445E-14 0
1162.660  3.913E-15  2.463E-14 0
1162.672 -1.935E-14  1.441E-14 0
1162.684  1.391E-14  1.699E-14 0
1162.696  1.147E-14  2.573E-14 0
1162.708  1.270E-14  2.364E-14 0
1162.720  5.957E-17  2.276E-14 0
1162.732 -7.734E-15  2.530E-14 0
1162.744  1.823E-14  2.750E-14 0
1162.756  1.676E-14  2.874E-14 0
1162.768 -5.257E-15  3.057E-14 0
1162.780 -1.302E-14  2.818E-14 0
1162.792  8.318E-16  3.222E-14 0
1162.804  2.063E-15  3.508E-14 0
1162.816 -1.472E-15  2.574E-14 0
1162.828 -2.235E-15  2.203E-14 0
1162.840 -6.977E-15  1.445E-14 0
1162.852  2.837E-15  2.117E-14 0
1162.864  1.071E-14  1.593E-14 0
1162.876  5.090E-15  2.268E-14 0
1162.888  3.629E-15  2.075E-14 0
1162.900  2.417E-14  1.774E-14 0
1162.912  3.370E-14  2.351E-14 0
1162.924 -3.638E-14  1.460E-14 0
1162.936 -5.888E-15  1.640E-14 0
1162.948  8.730E-15  1.923E-14 0
1162.960  1.816E-14  2.629E-14 0
1162.972  1.206E-14  2.996E-14 0
1162.984 -9.351E-15  2.385E-14 0
1162.996  1.366E-14  2.210E-14 0
1163.008 -1.106E-14  2.456E-14 0
1163.020  1.126E-14  2.188E-14 0
1163.032 -7.924E-16  1.248E-14 0
1163.044 -1.216E-14  1.382E-14 0
1163.056 -1.087E-14  1.871E-14 0
1163.068 -1.393E-14  2.148E-14 0
1163.080 -9.009E-15  2.270E-14 0
1163.092  4.302E-15  1.645E-14 0
1163.104 -4.408E-15  1.704E-14 0
1163.116 -5.717E-15  1.852E-14 0
1163.128  3.654E-15  2.184E-14 0
1163.140  3.742E-15  2.666E-14 0
1163.152 -5.633E-15  2.079E-14 0
1163.164 -1.394E-15  1.838E-14 0
1163.176 -8.621E-15  1.462E-14 0
1163.188 -1.648E-14  1.643E-14 0
1163.200 -1.691E-14  1.102E-14 0
1163.212 -3.357E-15  1.231E-14 0
1163.224  1.732E-14  2.818E-14 0
1163.236  2.078E-14  2.447E-14 0
1163.248 -2.289E-15  1.650E-14 0
1163.260 -2.712E-14  1.560E-14 0
1163.272 -1.646E-14  1.982E-14 0
1163.284 -1.525E-16  2.327E-14 0
1163.296  8.792E-15  2.622E-14 0
1163.308 -2.420E-14  1.763E-14 0
1163.320 -1.436E-14  2.516E-14 0
1163.332  3.117E-14  3.029E-14 0
1163.344  2.094E-14  2.572E-14 0
1163.356  2.028E-14  2.377E-14 0
1163.368  3.046E-15  2.522E-14 0
1163.380 -2.394E-14  2.659E-14 0
1163.392 -4.600E-15  2.285E-14 0
1163.404  5.058E-14  2.726E-14 0
1163.416  4.056E-14  2.475E-14 0
1163.428  1.914E-15  1.934E-14 0
1163.440 -7.664E-15  1.535E-14 0
1163.452  4.742E-15  2.085E-14 0
1163.464  1.112E-14  2.664E-14 0
1163.476  6.359E-15  1.775E-14 0
1163.488 -3.421E-15  1.566E-14 0
1163.500  1.178E-15  2.330E-14 0
1163.512  1.350E-15  2.481E-14 0
1163.524  1.268E-15  2.253E-14 0
1163.536  1.669E-14  2.406E-14 0
1163.548  1.987E-14  2.591E-14 0
1163.560  8.302E-15  1.659E-14 0
1163.572 -3.041E-14  1.479E-14 0
1163.584 -2.539E-14  1.453E-14 0
1163.596 -1.943E-14  2.169E-14 0
1163.608 -2.728E-14  2.148E-14 0
1163.620 -3.026E-14  2.878E-14 0
1163.632 -7.402E-15  2.781E-14 0
1163.644 -2.964E-14  2.312E-14 0
1163.656 -1.685E-14  1.563E-14 0
1163.668 -9.013E-15  2.616E-14 0
1163.680  3.299E-14  2.901E-14 0
1163.692  1.817E-14  2.561E-14 0
1163.704 -1.360E-15  1.726E-14 0
1163.716  7.598E-15  2.314E-14 0
1163.728 -2.736E-14  2.224E-14 0
1163.740  1.173E-15  2.555E-14 0
1163.752  1.113E-14  2.773E-14 0
1163.764 -2.467E-14  2.229E-14 0
1163.776 -1.861E-14  1.614E-14 0
1163.788  2.913E-14  1.905E-14 0
1163.800  3.753E-14  2.083E-14 0
1163.812  2.532E-16  2.006E-14 0
1163.824  1.377E-14  2.461E-14 0
1163.836  3.939E-14  2.572E-14 0
1163.848  1.554E-14  2.466E-14 0
1163.860  1.172E-14  2.776E-14 0
1163.872 -8.536E-17  2.678E-14 0
1163.884 -3.296E-14  2.408E-14 0
1163.896 -1.620E-14  2.083E-14 0
1163.908  6.870E-15  1.495E-14 0
1163.920  2.334E-14  1.840E-14 0
1163.932  3.148E-14  2.272E-14 0
1163.944  1.746E-14  2.467E-14 0
1163.956  3.262E-14  2.285E-14 0
1163.968  1.822E-14  2.876E-14 0
1163.980  4.300E-14  2.657E-14 0
1163.992 -7.515E-15  1.906E-14 0
1164.004 -4.197E-15  2.435E-14 0
1164.016 -3.947E-15  2.410E-14 0
1164.028 -1.900E-14  2.821E-14 0
1164.040  2.600E-16  1.485E-14 0
1164.052 -2.535E-14  2.142E-14 0
1164.064 -1.255E-14  1.590E-14 0
1164.076 -1.981E-14  1.838E-14 0
1164.088 -1.012E-14  1.929E-14 0
1164.100  5.314E-15  2.525E-14 0
1164.112 -1.515E-14  2.882E-14 0
1164.124  2.394E-15  2.388E-14 0
1164.136  2.301E-14  2.164E-14 0
1164.148 -3.551E-15  2.278E-14 0
1164.160 -2.860E-14  2.021E-14 0
1164.172 -1.373E-14  2.240E-14 0
1164.184  4.247E-15  2.540E-14 0
1164.196  1.604E-16  2.158E-14 0
1164.208  1.144E-14  2.142E-14 0
1164.220  2.162E-14  2.977E-14 0
1164.232  4.625E-15  2.602E-14 1
1164.244  1.733E-14  2.493E-14 1
1164.256  6.831E-15  2.027E-14 1
1164.268 -8.603E-15  1.528E-14 1
1164.280 -7.931E-15  1.710E-14 1
1164.292  8.779E-15  2.299E-14 1
1164.304  8.119E-15  1.554E-14 1
1164.316  8.257E-15  1.729E-14 1
1164.328 -2.006E-15  2.080E-14 1
1164.340 -1.280E-14  2.494E-14 1
1164.352 -3.266E-15  1.514E-14 1
1164.364  8.973E-15  1.437E-14 1
1164.376  1.045E-14  2.725E-14 0
1164.388 -1.650E-15  2.292E-14 0
1164.400 -7.100E-15  1.988E-14 0
1164.412 -1.589E-14  1.957E-14 0
1164.424 -1.365E-14  2.407E-14 0
1164.436 -1.116E-14  1.362E-14 0
1164.448  9.597E-17  1.584E-14 0
1164.460 -2.017E-15  2.156E-14 0
1164.472  1.319E-14  1.883E-14 0
1164.484  1.203E-14  1.927E-14 0
1164.496 -1.686E-14  2.018E-14 0
1164.508 -4.504E-15  2.288E-14 3
1164.520 -6.140E-15  1.871E-14 3
1164.532 -1.797E-14  2.098E-14 3
1164.544  8.953E-16  2.484E-14 3
1164.556  2.252E-14  2.617E-14 3
1164.568  2.595E-14  2.523E-14 3
1164.580 -7.591E-15  2.006E-14 3
1164.592 -2.399E-14  1.692E-14 3
1164.604 -6.515E-15  2.220E-14 3
1164.616 -1.415E-14  2.234E-14 0
1164.628 -1.811E-14  1.997E-14 0
1164.640  2.674E-15  2.228E-14 0
1164.652  3.371E-15  2.122E-14 0
1164.664 -3.034E-14  1.483E-14 0
1164.676 -1.305E-14  1.027E-14 0
1164.688  3.995E-15  1.860E-14 0
1164.700  2.162E-14  1.933E-14 0
1164.712  1.859E-14  2.298E-14 0
1164.724  1.952E-14  2.341E-14 0
1164.736 -1.416E-15  1.710E-14 0
1164.748  3.654E-15  2.635E-14 0
1164.760 -6.082E-15  1.915E-14 0
1164.772  5.126E-14  2.609E-14 0
1164.784  1.239E-15  2.285E-14 0
1164.796  1.499E-14  1.998E-14 0
1164.808  9.073E-15  2.292E-14 0
1164.820  1.818E-14  2.417E-14 0
1164.832  6.797E-15  1.574E-14 0
1164.844 -2.005E-14  1.116E-14 0
1164.856  1.791E-15  1.379E-14 0
1164.868  2.879E-14  1.817E-14 0
1164.880  7.719E-15  1.879E-14 0
1164.892 -1.094E-14  1.808E-14 0
1164.904 -3.215E-14  2.119E-14 0
1164.916 -9.556E-15  2.947E-14 0
1164.928  5.881E-15  2.185E-14 0
1164.940  1.079E-14  1.840E-14 0
1164.952  2.591E-14  2.355E-14 0
1164.964  9.200E-15  2.515E-14 0
1164.976  1.079E-14  2.309E-14 0
1164.988  2.195E-14  1.879E-14 0
1165.000  1.207E-14  1.617E-14 0
1165.012 -2.618E-16  1.957E-14 0
1165.024 -8.964E-15  2.029E-14 0
1165.036 -3.135E-15  2.099E-14 0
1165.048 -1.194E-14  1.906E-14 0
1165.060 -1.136E-14  2.512E-14 0
1165.072 -8.494E-15  2.040E-14 0
1165.084  3.529E-15  2.373E-14 0
1165.096  1.047E-14  2.966E-14 0
1165.108  4.823E-15  2.942E-14 0
1165.120  1.380E-14  2.094E-14 0
1165.132 -1.185E-14  2.405E-14 0
1165.144  1.110E-14  1.666E-14 0
1165.156 -2.398E-14  2.001E-14 0
1165.168 -3.500E-15  2.028E-14 0
1165.180  3.877E-15  2.716E-14 0
1165.192  9.258E-15  1.705E-14 0
1165.204 -1.455E-15  2.192E-14 0
1165.216 -1.482E-15  1.991E-14 0
1165.228 -6.605E-15  2.335E-14 0
1165.240  2.938E-14  2.672E-14 0
1165.252  1.214E-14  2.909E-14 0
1165.264 -2.267E-14  2.755E-14 0
1165.276 -3.612E-14  2.420E-14 0
1165.288 -1.631E-14  2.547E-14 0
1165.300 -2.201E-16  2.488E-14 0
1165.312  1.033E-14  2.491E-14 0
1165.324  5.668E-15  2.022E-14 0
1165.336 -1.372E-14  1.787E-14 0
1165.348 -1.628E-14  1.938E-14 1
1165.360 -4.824E-15  1.892E-14 1
1165.372 -5.133E-15  2.081E-14 1
1165.384 -2.798E-14  1.995E-14 1
1165.396 -9.266E-15  1.817E-14 1
1165.408  1.363E-14  2.235E-14 1
1165.420  3.846E-15  2.142E-14 0
1165.432  1.555E-14  2.485E-14 0
1165.444  3.199E-14  2.949E-14 0
1165.456  1.341E-14  2.900E-14 0
1165.468 -1.466E-14  1.890E-14 0
1165.480 -1.247E-14  1.576E-14 0
